URL_1,URL_2 ,TITLE MATCH RESULT,DESCRIPTION MATCH RESULT
https://pragma1.wpengine.com/sales-management/,https://leadsquared.com/sales-management/,Matched,Matched

https://pragma1.wpengine.com/lead-tracking/,https://leadsquared.com/lead-tracking/,Matched,Matched

https://pragma1.wpengine.com/lead-source-reports-copy/,https://leadsquared.com/lead-source-reports-copy/,Matched,Matched

https://pragma1.wpengine.com/lead-source-reports/,https://leadsquared.com/lead-source-reports/,Matched,Matched

https://pragma1.wpengine.com/bank-details/,https://leadsquared.com/bank-details/,Matched,Unmatched

https://pragma1.wpengine.com/contact-form7-integration/,https://leadsquared.com/contact-form7-integration/,Matched,Matched

https://pragma1.wpengine.com/lead-nurturing/,https://leadsquared.com/lead-nurturing/,Matched,Matched

https://pragma1.wpengine.com/leadsquared-terms-of-service/,https://leadsquared.com/leadsquared-terms-of-service/,Matched,Matched

https://pragma1.wpengine.com/responsive-landing-page-builder/,https://leadsquared.com/responsive-landing-page-builder/,Matched,Matched

https://pragma1.wpengine.com/revenue-report/,https://leadsquared.com/revenue-report/,Matched,Matched

https://pragma1.wpengine.com/affordable-hubspot-alternative/,https://leadsquared.com/affordable-hubspot-alternative/,Matched,Matched

https://pragma1.wpengine.com/lead-management-guide/,https://leadsquared.com/lead-management-guide/,Matched,Matched

https://pragma1.wpengine.com/gravity-forms-integration/,https://leadsquared.com/gravity-forms-integration/,Matched,Matched

https://pragma1.wpengine.com/thank-you-for-your-payment/,https://leadsquared.com/thank-you-for-your-payment/,Matched,Matched

https://pragma1.wpengine.com/leadsquared-subscription/,https://leadsquared.com/leadsquared-subscription/,Matched,Matched

https://pragma1.wpengine.com/team/,https://leadsquared.com/team/,Matched,Matched

https://pragma1.wpengine.com/about/,https://leadsquared.com/about/,Matched,Matched

https://pragma1.wpengine.com/marketing-automation-pricing/,https://leadsquared.com/marketing-automation-pricing/,Matched,Matched

https://pragma1.wpengine.com/aup/,https://leadsquared.com/aup/,Matched,Matched

https://pragma1.wpengine.com/instapage-integration/,https://leadsquared.com/instapage-integration/,Matched,Matched

https://pragma1.wpengine.com/sales-crm-pricing/,https://leadsquared.com/sales-crm-pricing/,Matched,Matched

https://pragma1.wpengine.com/citrus-pay/,https://leadsquared.com/citrus-pay/,Matched,Matched

https://pragma1.wpengine.com/sales-performance-report/,https://leadsquared.com/sales-performance-report/,Matched,Matched

https://pragma1.wpengine.com/zapier-integration/,https://leadsquared.com/zapier-integration/,Matched,Matched

https://pragma1.wpengine.com/microsoft-dynamics-integration/,https://leadsquared.com/microsoft-dynamics-integration/,Matched,Matched

https://pragma1.wpengine.com/online-demo/,https://leadsquared.com/online-demo/,Matched,Matched

https://pragma1.wpengine.com/email-marketing-software/,https://leadsquared.com/email-marketing-software/,Matched,Matched

https://pragma1.wpengine.com/contact/,https://leadsquared.com/contact/,Matched,Matched

https://pragma1.wpengine.com/compare-crm/,https://leadsquared.com/compare-crm/,Matched,Matched

https://pragma1.wpengine.com/marketing-automation-software-increases-sales/,https://leadsquared.com/marketing-automation-software-increases-sales/,Matched,Matched

https://pragma1.wpengine.com/razor-pay/,https://leadsquared.com/razor-pay/,Matched,Matched

https://pragma1.wpengine.com/salesforce-integration/,https://leadsquared.com/salesforce-integration/,Matched,Matched

https://pragma1.wpengine.com/comparison-sales-mobile-crm-pricing/,https://leadsquared.com/comparison-sales-mobile-crm-pricing/,Matched,Matched

https://pragma1.wpengine.com/sales-tracking/,https://leadsquared.com/sales-tracking/,Matched,Matched

https://pragma1.wpengine.com/sales-automation/,https://leadsquared.com/sales-automation/,Matched,Matched

https://pragma1.wpengine.com/internalpage/,https://leadsquared.com/internalpage/,Matched,Unmatched

https://pragma1.wpengine.com/integrations/,https://leadsquared.com/integrations/,Matched,Matched

https://pragma1.wpengine.com/edtech-companies/,https://leadsquared.com/edtech-companies/,Matched,Matched

https://pragma1.wpengine.com/shopify-integration/,https://leadsquared.com/shopify-integration/,Matched,Matched

https://pragma1.wpengine.com/gotowebinar-integration/,https://leadsquared.com/gotowebinar-integration/,Matched,Matched

https://pragma1.wpengine.com/refund-policy/,https://leadsquared.com/refund-policy/,Matched,Unmatched

https://pragma1.wpengine.com/calltrackingmetrics-integration/,https://leadsquared.com/calltrackingmetrics-integration/,Matched,Matched

https://pragma1.wpengine.com/facebook-retargeting-integration/,https://leadsquared.com/facebook-retargeting-integration/,Matched,Matched

https://pragma1.wpengine.com/zendesk-integration/,https://leadsquared.com/zendesk-integration/,Matched,Matched

https://pragma1.wpengine.com/drip-marketing-guide/,https://leadsquared.com/drip-marketing-guide/,Matched,Matched

https://pragma1.wpengine.com/mobile-crm/,https://leadsquared.com/mobile-crm/,Matched,Matched

https://pragma1.wpengine.com/magento-integration/,https://leadsquared.com/magento-integration/,Matched,Matched

https://pragma1.wpengine.com/bigcommerce-integration/,https://leadsquared.com/bigcommerce-integration/,Matched,Matched

https://pragma1.wpengine.com/sulekha-integration/,https://leadsquared.com/sulekha-integration/,Matched,Matched

https://pragma1.wpengine.com/justdial-integration/,https://leadsquared.com/justdial-integration/,Matched,Matched

https://pragma1.wpengine.com/super-receptionist-integration/,https://leadsquared.com/super-receptionist-integration/,Matched,Matched

https://pragma1.wpengine.com/indiamart-integration/,https://leadsquared.com/indiamart-integration/,Matched,Matched

https://pragma1.wpengine.com/callrail-integration/,https://leadsquared.com/callrail-integration/,Matched,Matched

https://pragma1.wpengine.com/shiksha-integration/,https://leadsquared.com/shiksha-integration/,Matched,Matched

https://pragma1.wpengine.com/ringcentral-integration/,https://leadsquared.com/ringcentral-integration/,Matched,Matched

https://pragma1.wpengine.com/ozonetel-integration/,https://leadsquared.com/ozonetel-integration/,Matched,Matched

https://pragma1.wpengine.com/magicbricks-integration/,https://leadsquared.com/magicbricks-integration/,Matched,Matched

https://pragma1.wpengine.com/exotel-integration/,https://leadsquared.com/exotel-integration/,Matched,Matched

https://pragma1.wpengine.com/99acres-integration/,https://leadsquared.com/99acres-integration/,Matched,Matched

https://pragma1.wpengine.com/livechat-integration/,https://leadsquared.com/livechat-integration/,Matched,Matched

https://pragma1.wpengine.com/twitter-integration/,https://leadsquared.com/twitter-integration/,Matched,Matched

https://pragma1.wpengine.com/facebook-lead-ads-integration/,https://leadsquared.com/facebook-lead-ads-integration/,Matched,Matched

https://pragma1.wpengine.com/zopim-integration/,https://leadsquared.com/zopim-integration/,Matched,Matched

https://pragma1.wpengine.com/outlook-integration/,https://leadsquared.com/outlook-integration/,Matched,Matched

https://pragma1.wpengine.com/lead-distribution/,https://leadsquared.com/lead-distribution/,Matched,Matched

https://pragma1.wpengine.com/marketing-list-segmentation/,https://leadsquared.com/marketing-list-segmentation/,Matched,Matched

https://pragma1.wpengine.com/pay/,https://leadsquared.com/pay/,Matched,Matched

https://pragma1.wpengine.com/marketing-automation-plans-comparison/,https://leadsquared.com/marketing-automation-plans-comparison/,Matched,Matched

https://pragma1.wpengine.com/lead-capture-automation/,https://leadsquared.com/lead-capture-automation/,Matched,Matched

https://pragma1.wpengine.com/why-leadsquared-for-education/,https://leadsquared.com/why-leadsquared-for-education/,Matched,Matched

https://pragma1.wpengine.com/higher-education-crm/,https://leadsquared.com/higher-education-crm/,Matched,Matched

https://pragma1.wpengine.com/higher-education-marketing-automation/,https://leadsquared.com/higher-education-marketing-automation/,Matched,Matched

https://pragma1.wpengine.com/mobile-call-center-solution/,https://leadsquared.com/mobile-call-center-solution/,Matched,Matched

https://pragma1.wpengine.com/lead-conversion-platform/,https://leadsquared.com/lead-conversion-platform/,Matched,Matched

https://pragma1.wpengine.com/email-integration/,https://leadsquared.com/email-integration/,Matched,Matched

https://pragma1.wpengine.com/lead-qualification/,https://leadsquared.com/lead-qualification/,Matched,Matched

https://pragma1.wpengine.com/privacy-policy/,https://leadsquared.com/privacy-policy/,Matched,Matched

https://pragma1.wpengine.com/marketing-analytics/,https://leadsquared.com/marketing-analytics/,Matched,Matched

https://pragma1.wpengine.com/thank-you-page/,https://leadsquared.com/thank-you-page/,Matched,Matched

https://pragma1.wpengine.com/landing-page-guide/,https://leadsquared.com/landing-page-guide/,Matched,Matched

https://pragma1.wpengine.com/email-marketing-guide/,https://leadsquared.com/email-marketing-guide/,Matched,Matched

https://pragma1.wpengine.com/hipaa-compliant-healthcare-crm/,https://leadsquared.com/hipaa-compliant-healthcare-crm/,Matched,Matched

https://pragma1.wpengine.com/travel-crm/,https://leadsquared.com/travel-crm/,Matched,Matched

https://pragma1.wpengine.com/hospitality-crm/,https://leadsquared.com/hospitality-crm/,Matched,Matched

https://pragma1.wpengine.com/healthcare-crm/,https://leadsquared.com/healthcare-crm/,Matched,Matched

https://pragma1.wpengine.com/the-definitive-guide-to-marketing-automation/,https://leadsquared.com/the-definitive-guide-to-marketing-automation/,Matched,Matched

https://pragma1.wpengine.com/ultimate-guide-webinar-marketing/,https://leadsquared.com/ultimate-guide-webinar-marketing/,Matched,Matched

https://pragma1.wpengine.com/gmail-integration/,https://leadsquared.com/gmail-integration/,Matched,Matched

https://pragma1.wpengine.com/lead-management-system/,https://leadsquared.com/lead-management-system/,Matched,Matched

https://pragma1.wpengine.com/drip-marketing-automation/,https://leadsquared.com/drip-marketing-automation/,Matched,Matched

https://pragma1.wpengine.com/,https://leadsquared.com/,Matched,Matched

https://pragma1.wpengine.com/smb-pricing-plan/,https://leadsquared.com/smb-pricing-plan/,Matched,Matched

https://pragma1.wpengine.com/higher-education-institutions/,https://leadsquared.com/higher-education-institutions/,Matched,Matched

https://pragma1.wpengine.com/our-story/,https://leadsquared.com/our-story/,Matched,Matched

https://pragma1.wpengine.com/webinars/,https://leadsquared.com/webinars/,Matched,Matched

https://pragma1.wpengine.com/insurance-agency-crm-software/,https://leadsquared.com/insurance-agency-crm-software/,Matched,Matched

https://pragma1.wpengine.com/case-studies/,https://leadsquared.com/case-studies/,Unmatched,Unmatched

https://pragma1.wpengine.com/crm/glossary/,https://leadsquared.com/crm/glossary/,Unmatched,Matched

